year,race_date,display_name,age,gender,residence,finish_time,seconds,overall,gender_result,division_result,pace,avg_temp_f,avg_feelslike_f,avg_wind_mph,avg_humidity,total_precip_in,daily_maxtemp_f,daily_mintemp_f,daily_totalprecip_in,avg_no2,avg_o3,avg_pm25
2010,2010-04-19,Paul Ryan,30.0,M,Boston,2:27:14,8834.0,46.0,44.0,11.0,00:05:36,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Jared J. Markowitz,27.0,M,Cambridge,2:27:16,8836.0,47.0,45.0,18.0,00:05:36,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Rami Bardeesy,41.0,M,Halifax,2:27:22,8842.0,48.0,46.0,3.0,00:05:37,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Alex J. Taylor,30.0,M,Somerville,2:27:26,8846.0,49.0,47.0,12.0,00:05:37,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Justin Patananan,29.0,M,Palmdale,2:27:26,8846.0,49.0,47.0,19.0,00:05:37,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Stefan Kolata,28.0,M,Plainsboro,2:27:28,8848.0,51.0,49.0,20.0,00:05:37,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,John P. Thompson,23.0,M,Lexington,2:27:30,8850.0,52.0,50.0,7.0,00:05:37,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Yosuke Akiyama,24.0,M,Ibaraki-ken,2:27:37,8857.0,53.0,51.0,8.0,00:05:37,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Brendan M. Callahan,28.0,M,New Haven,2:27:53,8873.0,54.0,52.0,21.0,00:05:38,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Brandon Laan,26.0,M,London,2:28:13,8893.0,55.0,53.0,22.0,00:05:39,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Steve Sinko,33.0,M,Wilmington,2:28:25,8905.0,56.0,54.0,13.0,00:05:39,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Michael Arnstein,33.0,M,Unknown,2:28:29,8909.0,57.0,55.0,14.0,00:05:39,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Thomas J. Deeg,29.0,M,Eastham,2:28:35,8915.0,58.0,56.0,23.0,00:05:40,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Justin M. Deeg,29.0,M,Rochester,2:28:35,8915.0,58.0,56.0,23.0,00:05:40,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Drew L. Bean,21.0,M,Orange,2:28:42,8922.0,62.0,58.0,9.0,00:05:40,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Carl F. Rundell,42.0,M,Birmingham,2:28:48,8928.0,63.0,59.0,4.0,00:05:40,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Matthew Manning,30.0,M,Baton Rouge,2:28:54,8934.0,64.0,60.0,15.0,00:05:40,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Grant Scott,26.0,M,Yellow Springs,2:29:05,8945.0,65.0,61.0,25.0,00:05:41,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Joshua G. Phd. Steffen,29.0,M,Salt Lake City,2:29:08,8948.0,66.0,62.0,26.0,00:05:41,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Brandon Rowe,27.0,M,MAPLE GLENN,2:29:13,8953.0,68.0,63.0,27.0,00:05:41,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Chris J. Lundstrom,34.0,M,Minneapolis,2:29:16,8956.0,69.0,64.0,16.0,00:05:41,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Matthew E. Lacey,25.0,M,Amherst,2:29:22,8962.0,70.0,65.0,28.0,00:05:41,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Louis Raffetto,28.0,M,Boston,2:29:25,8965.0,71.0,66.0,29.0,00:05:41,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Ian Nurse,32.0,M,Boston,2:29:26,8966.0,72.0,67.0,17.0,00:05:41,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Nick B. End,25.0,M,Pittsburgh,2:29:36,8976.0,73.0,68.0,30.0,00:05:42,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Michael W. Heidke,31.0,M,Neenah,2:29:39,8979.0,74.0,69.0,18.0,00:05:42,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Mike J. Heling,32.0,M,Greenville,2:29:47,8987.0,75.0,70.0,19.0,00:05:42,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Cameron M. Cummings,28.0,M,Spartanburg,2:29:56,8996.0,76.0,71.0,31.0,00:05:43,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Jim Johnson,32.0,M,Salem,2:30:00,9000.0,77.0,72.0,20.0,00:05:43,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Josh L. Miller,26.0,M,Rockford,2:30:15,9015.0,78.0,73.0,32.0,00:05:43,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,John Nichols,27.0,M,Highlands Ranch,2:30:19,9019.0,79.0,74.0,33.0,00:05:43,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Zachary K. Vaslow,25.0,M,Philadelphia,2:30:26,9026.0,80.0,75.0,34.0,00:05:44,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Peter Vail,35.0,M,Denver,2:30:36,9036.0,82.0,76.0,8.0,00:05:44,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Kalib Wilkinson,25.0,M,FLagstaff,2:30:54,9054.0,84.0,77.0,35.0,00:05:45,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,German Sr. Silva Martinez,42.0,M,San Luis Potosi,2:30:58,9058.0,85.0,78.0,5.0,00:05:45,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Tim Fahey,36.0,M,Unknown,2:31:05,9065.0,86.0,79.0,9.0,00:05:45,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Richard Cartier,48.0,M,Sainte-adele,2:31:08,9068.0,87.0,80.0,2.0,00:05:45,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Tom Nichols,27.0,M,Lincoln,2:31:09,9069.0,88.0,81.0,36.0,00:05:45,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Gabriel Helmlinger,43.0,M,Unknown,2:31:53,9113.0,91.0,82.0,6.0,00:05:47,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,John Reuland,32.0,M,Princeton,2:32:01,9121.0,93.0,83.0,21.0,00:05:47,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Blake Jones,27.0,M,Portsmouth,2:32:02,9122.0,94.0,84.0,37.0,00:05:47,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Jeremy D. Drowne,32.0,M,Saratoga Springs,2:32:13,9133.0,95.0,85.0,22.0,00:05:48,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,James R. Moore,24.0,M,Salt Lake City,2:32:27,9147.0,96.0,86.0,10.0,00:05:48,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Joseph D. Moore,26.0,M,Raleigh,2:32:34,9154.0,97.0,87.0,38.0,00:05:49,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Matthew Terrasi,22.0,M,Pepperell,2:32:42,9162.0,98.0,88.0,11.0,00:05:49,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Jeremiah Mushen,33.0,M,Seattle,2:32:52,9172.0,99.0,89.0,23.0,00:05:49,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Jeremy Adler,29.0,M,New York,2:32:55,9175.0,100.0,90.0,39.0,00:05:49,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Joseph I. Foley,23.0,M,Philadelphia,2:32:58,9178.0,101.0,91.0,12.0,00:05:50,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Junyong Pak,32.0,M,Beverly,2:32:59,9179.0,102.0,92.0,24.0,00:05:50,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Kevin Shirk,30.0,M,Winchester,2:33:01,9181.0,103.0,93.0,25.0,00:05:50,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Adam M. Fitzgerald,28.0,M,"Carlisle, Ma, Usa",2:33:13,9193.0,104.0,94.0,40.0,00:05:50,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Trey Vernon,30.0,M,Manhattan,2:33:15,9195.0,105.0,95.0,26.0,00:05:50,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Will Knox,25.0,M,Cockeysville,2:33:25,9205.0,107.0,96.0,41.0,00:05:51,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Jay Thomson,30.0,M,Santa Cruz,2:33:30,9210.0,108.0,97.0,27.0,00:05:51,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Travis Murray,28.0,M,Mason,2:33:32,9212.0,109.0,98.0,42.0,00:05:51,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Brendon P. Oâ€™Leary,28.0,M,Whitman,2:33:38,9218.0,110.0,99.0,43.0,00:05:51,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2010,2010-04-19,Thomas Yakowenko,41.0,M,Metuche,2:33:50,9230.0,112.0,100.0,7.0,00:05:52,53.42,49.96,10.98,53.4,0.0,56.8,39.4,0.0,,,
2011,2011-04-18,Caroline Kilel,30.0,F,Bomet,2:22:36,8556.0,31.0,1.0,1.0,00:05:26,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Desiree Davila,27.0,F,Rochester Hills,2:22:38,8558.0,32.0,2.0,1.0,00:05:26,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Sharon Cherop,27.0,F,Marakwet,2:22:42,8562.0,33.0,3.0,2.0,00:05:26,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Caroline Rotich,26.0,F,Kenya,2:24:26,8666.0,39.0,4.0,3.0,00:05:30,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Kara Goucher,32.0,F,Portland,2:24:52,8692.0,42.0,5.0,2.0,00:05:31,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Dire Tune,25.0,F,Addis Ababa,2:25:08,8708.0,43.0,6.0,4.0,00:05:32,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Werknesh Kidane,29.0,F,City,2:26:15,8775.0,53.0,7.0,5.0,00:05:34,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Yolanda B. Caballero,29.0,F,Bogota,2:26:17,8777.0,54.0,8.0,6.0,00:05:34,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Alice Timbilili,28.0,F,Moiben,2:26:34,8794.0,56.0,9.0,7.0,00:05:35,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Yuliya Ruban,27.0,F,Kiev,2:27:00,8820.0,58.0,10.0,8.0,00:05:36,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Tirfi Tsegaye,26.0,F,Bokoji,2:27:29,8849.0,60.0,11.0,9.0,00:05:37,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Woynishet Girma,25.0,F,Addis Ababa,2:28:48,8928.0,74.0,12.0,10.0,00:05:40,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Hellen Mugo,25.0,F,Nyeri,2:29:06,8946.0,77.0,13.0,11.0,00:05:41,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Silvia Skvortsova,36.0,F,Cheboksary,2:29:14,8954.0,80.0,14.0,1.0,00:05:41,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Tatyana Pushkareva,25.0,F,Perm,2:29:20,8960.0,82.0,15.0,12.0,00:05:41,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Clara M. Grandt,24.0,F,Morgantown,2:29:54,8994.0,91.0,16.0,1.0,00:05:43,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Larisa Zyusko,41.0,F,Vovosibirsk,2:34:22,9262.0,138.0,17.0,1.0,00:05:53,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Jennifer Houck,27.0,F,Duluth,2:34:28,9268.0,140.0,18.0,13.0,00:05:53,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Svetlana V. Zakharova,40.0,F,Russia,2:35:47,9347.0,153.0,19.0,2.0,00:05:56,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Caroline M. White,25.0,F,Wichita Falls,2:37:32,9452.0,173.0,20.0,14.0,00:06:00,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Nan Kennard,29.0,F,Westminster,2:38:12,9492.0,185.0,21.0,15.0,00:06:02,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Sheri L. Piers,39.0,F,Falmouth,2:39:23,9563.0,202.0,22.0,2.0,00:06:04,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Kasie W. Enman,31.0,F,Huntington,2:39:55,9595.0,215.0,23.0,3.0,00:06:05,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Caitlin Smith,30.0,F,Oakland,2:41:37,9697.0,249.0,24.0,4.0,00:06:09,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Louise Knudson,25.0,F,Charlottesville,2:42:42,9762.0,283.0,25.0,16.0,00:06:12,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Sarah R. Bashinski-Flament,35.0,F,Poland,2:43:37,9817.0,304.0,26.0,3.0,00:06:14,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Shannon H. Mchale,40.0,F,West Simsbury,2:43:46,9826.0,308.0,27.0,3.0,00:06:14,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Anna Beck,26.0,F,Unknown,2:44:03,9843.0,316.0,28.0,17.0,00:06:15,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Elle Pishny,25.0,F,Boston,2:44:40,9880.0,336.0,29.0,18.0,00:06:16,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Megan M. Grindall,30.0,F,Moorhead,2:45:16,9916.0,353.0,30.0,5.0,00:06:18,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Jennifer Campbell,27.0,F,"Anchorage, Ak, Usa",2:46:10,9970.0,387.0,31.0,19.0,00:06:20,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Sarah J. Bard,26.0,F,Leesburg,2:46:39,9999.0,405.0,32.0,20.0,00:06:21,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Kelly B. Flathers,39.0,F,Huntington Beach,2:46:51,10011.0,417.0,33.0,4.0,00:06:21,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Jen D. Nicholson,42.0,F,"Cornwall, Pe, Canada",2:47:00,10020.0,426.0,34.0,4.0,00:06:22,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Paula Keating,44.0,F,"Miramichi, Nb, Canada",2:47:26,10046.0,443.0,35.0,5.0,00:06:23,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Kailin J. Collins,24.0,F,Boston,2:48:39,10119.0,492.0,36.0,2.0,00:06:25,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Mandy Yates,33.0,F,Medina,2:49:01,10141.0,512.0,37.0,6.0,00:06:26,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Jutta M. Merilainen,39.0,F,"Batawa, On, Canada",2:49:13,10153.0,519.0,38.0,5.0,00:06:27,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Katy M. Hatch,34.0,F,Lincoln,2:49:22,10162.0,529.0,39.0,7.0,00:06:27,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Emily Avers,25.0,F,Unknown,2:50:57,10257.0,635.0,40.0,21.0,00:06:31,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Lori A. Kingsley,45.0,F,Wysox,2:51:02,10262.0,638.0,41.0,1.0,00:06:31,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Isabelle Piller,39.0,F,Belfaux,2:51:07,10267.0,644.0,42.0,6.0,00:06:31,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Shireen J. Crumpton,40.0,F,Unknown,2:51:24,10284.0,662.0,43.0,6.0,00:06:32,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Joan Samuelson,53.0,F,Freeport,2:51:29,10289.0,667.0,44.0,1.0,00:06:32,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Jill Boaz,44.0,F,Los Osos,2:51:43,10303.0,681.0,45.0,7.0,00:06:32,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Amber H. Green,30.0,F,Washington,2:51:56,10316.0,691.0,46.0,8.0,00:06:33,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Kara J. Waters,36.0,F,Ellicott City,2:52:05,10325.0,701.0,47.0,7.0,00:06:33,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Cj Vaughn,27.0,F,San Francisco,2:52:10,10330.0,710.0,48.0,22.0,00:06:33,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Danielle M. Quatrochi,34.0,F,Boulder,2:52:42,10362.0,740.0,49.0,9.0,00:06:35,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Kiera Karas,34.0,F,Des Moines,2:52:42,10362.0,740.0,49.0,9.0,00:06:35,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Anna Celinska,32.0,F,Bielsko-biala,2:53:13,10393.0,773.0,51.0,11.0,00:06:36,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Christa Stephens,27.0,F,St. Petersburg,2:53:55,10435.0,827.0,52.0,23.0,00:06:37,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Melissa Raddatz,34.0,F,New York,2:54:16,10456.0,857.0,53.0,12.0,00:06:38,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Polly Campbell,44.0,F,Tucson,2:54:21,10461.0,866.0,54.0,8.0,00:06:38,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Jean Marinangeli,27.0,F,Arlington Heights,2:54:24,10464.0,873.0,55.0,24.0,00:06:39,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Kelsey C. Jones,29.0,F,Denver,2:54:28,10468.0,881.0,56.0,25.0,00:06:39,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Lisa M. Minnehan,25.0,F,Billings,2:54:29,10469.0,884.0,57.0,26.0,00:06:39,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Jennifer Theissen,27.0,F,Kent,2:54:32,10472.0,887.0,58.0,27.0,00:06:39,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Michelle Meyer,23.0,F,San Francisco,2:54:33,10473.0,888.0,59.0,3.0,00:06:39,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Alicia Follmar,23.0,F,Boston,2:54:42,10482.0,901.0,60.0,4.0,00:06:39,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Andrea Garvue,26.0,F,Seattle,2:54:56,10496.0,923.0,61.0,28.0,00:06:40,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Holly Mcilvaine,37.0,F,Seattle,2:54:56,10496.0,923.0,61.0,8.0,00:06:40,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Maryse Nault,39.0,F,"Victoriaville, Qc, Canada",2:54:58,10498.0,928.0,63.0,9.0,00:06:40,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Shawna M. Mcclain,28.0,F,Broomfield,2:55:03,10503.0,935.0,64.0,29.0,00:06:40,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Emily S. Herzog,25.0,F,Madison,2:55:10,10510.0,942.0,65.0,30.0,00:06:40,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Christy Peterson,36.0,F,North Wales,2:55:25,10525.0,968.0,66.0,10.0,00:06:41,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Sarah R. Breevoort,25.0,F,Charlottesville,2:55:34,10534.0,988.0,67.0,31.0,00:06:41,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Beth C. Woodward,35.0,F,Orrville,2:56:07,10567.0,1036.0,68.0,11.0,00:06:43,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Tamara Marquardt,22.0,F,University Heights,2:56:07,10567.0,1036.0,68.0,5.0,00:06:43,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Christine B. Kennedy,56.0,F,Los Gatos,2:56:17,10577.0,1046.0,70.0,1.0,00:06:43,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Lindsay A. Willard,32.0,F,"Medford, Ma, Usa",2:56:29,10589.0,1060.0,71.0,13.0,00:06:43,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Melanie G. Peters,27.0,F,Saint Petersburg,2:56:46,10606.0,1083.0,72.0,32.0,00:06:44,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Claire M. Gadrow,41.0,F,S. Kingstown,2:56:46,10606.0,1083.0,72.0,9.0,00:06:44,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Anika S. Busby,28.0,F,Blue Ash,2:57:05,10625.0,1122.0,74.0,33.0,00:06:45,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Meghan Arbogast,50.0,F,Corvallis,2:57:12,10632.0,1133.0,75.0,2.0,00:06:45,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Julia Reichert,24.0,F,"Kirkland, Qc, Canada",2:57:25,10645.0,1160.0,76.0,6.0,00:06:45,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Meghan F. Roth,23.0,F,Prescott,2:57:32,10652.0,1174.0,77.0,7.0,00:06:46,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Grier W. Tumas,21.0,F,Wilmington,2:57:40,10660.0,1184.0,78.0,8.0,00:06:46,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Verity Breen,44.0,F,San Francisco,2:57:51,10671.0,1206.0,79.0,10.0,00:06:46,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Natalie Merrill,26.0,F,Boston,2:58:00,10680.0,1229.0,80.0,34.0,00:06:47,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Robyn L. Erickson,24.0,F,"Bedford, Ns, Canada",2:58:00,10680.0,1229.0,80.0,9.0,00:06:47,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Elissa R. Ballas,31.0,F,Apo,2:58:00,10680.0,1229.0,80.0,14.0,00:06:47,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
2011,2011-04-18,Samantha Kilsdonk,23.0,F,"Greensboro,",2:58:03,10683.0,1236.0,83.0,10.0,00:06:47,54.739999999999995,51.8,10.42,44.4,0.0,57.4,41.8,0.0,,,
